aluno_anon,opcao,unidade,g,h,bairro_fam,situacao,pontos,irmao,pais_menor18
aluno_0136726,1,04022,Berçário,Integral,PENHA,Confirmado,53,0,0
aluno_0136727,1,08007,Berçário,Integral,BANGU,Cancelado na confirmacao,0,0,0
aluno_0136727,2,0817804,Berçário,Integral,BANGU,Lista de espera,0,0,0
aluno_0136727,3,0817609,Berçário,Parcial,BANGU,Cancelado na confirmacao,0,0,0
aluno_0136727,4,0817615,Berçário,Integral,BANGU,Cancelado na confirmacao,0,0,0
aluno_0136727,5,0833808,Berçário,Parcial,BANGU,Cancelado na confirmacao,0,0,0
aluno_0136728,1,0515606,Berçário,Integral,SEPETIBA,Confirmado,53,1,0
aluno_0136728,1,10018,Berçário,Integral,SEPETIBA,Cancelado pelo sistema,53,1,0
aluno_0136728,1,1019627,Berçário,Integral,SEPETIBA,Cancelado na confirmacao,53,1,0
aluno_0136729,1,09033,Berçário,Integral,SANTISSIMO,Confirmado,53,0,1
aluno_0136729,1,0918836,Berçário,Integral,SANTISSIMO,Cancelado pelo sistema,2,0,0
aluno_0136729,2,0918613,Berçário,Integral,SANTISSIMO,Cancelado pelo sistema,2,0,0
aluno_0136729,3,09013,Berçário,Integral,SANTISSIMO,Cancelado pelo sistema,2,0,0
aluno_0136729,4,0918808,Berçário,Integral,SANTISSIMO,Cancelado pelo sistema,2,0,0
aluno_0136730,1,0918825,Berçário,Integral,CAMPO GRANDE,Confirmado,0,1,0
aluno_0136731,1,0918814,Berçário,Integral,CAMPO GRANDE,Cancelado na confirmacao,2,1,0
aluno_0136732,1,0430603,Berçário,Integral,MARE,Lista de espera,0,0,0
aluno_0136732,2,0430809,Berçário,Integral,MARE,Cancelado na confirmacao,0,0,0
aluno_0136732,3,0430815,Berçário,Integral,MARE,Lista de espera,0,0,0
aluno_0136733,1,0918805,Berçário,Integral,INHOAIBA,Cancelado pelo sistema,0,0,0
aluno_0136733,2,09031,Berçário,Integral,INHOAIBA,Cancelado pelo sistema,0,0,0
aluno_0136733,3,0918601,Berçário,Integral,INHOAIBA,Confirmado,0,0,0
aluno_0136734,1,08016,Berçário,Integral,BANGU,Cancelado na confirmacao,2,0,0
aluno_0136734,2,08007,Berçário,Integral,BANGU,Cancelado na confirmacao,2,0,0
aluno_0136734,3,0817603,Berçário,Integral,BANGU,Cancelado na confirmacao,2,0,0
aluno_0136734,4,0817615,Berçário,Integral,BANGU,Cancelado na confirmacao,2,0,0
aluno_0136735,1,03014,Berçário,Integral,ENGENHO DE DENTRO,Cancelado pelo sistema,59,0,0
aluno_0136735,2,0313802,Berçário,Integral,ENGENHO DE DENTRO,Cancelado pelo sistema,59,0,0
aluno_0136735,3,03025,Berçário,Integral,ENGENHO DE DENTRO,Cancelado na confirmacao,59,0,0
aluno_0136735,4,0313608,Berçário,Integral,ENGENHO DE DENTRO,Confirmado,59,0,0
aluno_0136735,5,03022,Berçário,Integral,ENGENHO DE DENTRO,Cancelado na confirmacao,59,0,0
aluno_0136737,1,04035,Berçário,Integral,CIDADE UNIVERSITARIA,Confirmado,57,0,0
aluno_0136737,1,1120601,Berçário,Integral,CIDADE UNIVERSITARIA,Cancelado pelo sistema,57,0,0
aluno_0136737,1,0102606,Berçário,Integral,CIDADE UNIVERSITARIA,Cancelado pelo sistema,57,0,0
aluno_0136737,2,1120605,Berçário,Integral,CIDADE UNIVERSITARIA,Cancelado pelo sistema,57,0,0
aluno_0136737,2,04044,Berçário,Integral,CIDADE UNIVERSITARIA,Cancelado pelo sistema,57,0,0
aluno_0136738,1,0918614,Berçário,Parcial,CAMPO GRANDE,Cancelado pelo sistema,0,0,0
aluno_0136738,2,09036,Berçário,Integral,CAMPO GRANDE,Confirmado,0,0,0
aluno_0136738,3,09017,Berçário,Integral,CAMPO GRANDE,Cancelado pelo sistema,0,0,0
aluno_0136738,4,09034,Berçário,Integral,CAMPO GRANDE,Cancelado pelo sistema,0,0,0
aluno_0136738,5,0918822,Berçário,Parcial,CAMPO GRANDE,Cancelado pelo sistema,0,0,0
aluno_0136739,1,03037,Berçário,Integral,ENGENHO DA RAINHA,Lista de espera,0,0,0
aluno_0136740,1,09030,Berçário,Integral,CAMPO GRANDE,Confirmado,51,1,0
aluno_0136740,1,0918813,Berçário,Integral,CAMPO GRANDE,Cancelado,51,1,0
aluno_0136741,1,1019821,Berçário,Integral,SANTA CRUZ,Confirmado,6,0,0
aluno_0136742,1,0716806,Berçário,Integral,TAQUARA,Lista de espera,2,0,0
aluno_0136742,2,07041,Berçário,Integral,TAQUARA,Lista de espera,2,0,0
aluno_0136742,3,07003,Berçário,Integral,TAQUARA,Lista de espera,2,0,0
aluno_0136743,1,01010,Berçário,Integral,IMPERIAL DE SAO CRISTOVAO,Confirmado,2,1,0
aluno_0136745,1,1019614,Berçário,Integral,PACIENCIA,Lista de espera,55,1,0
aluno_0136746,1,10079,Berçário,Integral,SEPETIBA,Cancelado na confirmacao,0,0,0
aluno_0136747,1,0625817,Berçário,Integral,PAVUNA,Cancelado pelo sistema,53,0,0
aluno_0136747,2,0625815,Berçário,Integral,PAVUNA,Cancelado pelo sistema,53,0,0
aluno_0136747,3,0625803,Berçário,Integral,PAVUNA,Cancelado pelo sistema,53,0,0
aluno_0136747,4,0625607,Berçário,Integral,PAVUNA,Cancelado pelo sistema,53,0,0
aluno_0136747,5,0625606,Berçário,Integral,PAVUNA,Confirmado,53,0,0
aluno_0136749,1,0625607,Berçário,Integral,PAVUNA,Confirmado,53,1,0
aluno_0136749,2,0625802,Berçário,Integral,PAVUNA,Cancelado pelo sistema,53,1,0
aluno_0136751,1,0817801,Berçário,Parcial,BANGU,Lista de espera,53,1,0
aluno_0136753,1,03026,Berçário,Integral,MANGUINHOS,Confirmado,57,0,0
aluno_0136753,1,0410802,Berçário,Integral,MANGUINHOS,Cancelado pelo sistema,57,0,0
aluno_0136753,2,04016,Berçário,Integral,MANGUINHOS,Cancelado pelo sistema,57,0,0
aluno_0136755,1,02047,Berçário,Integral,ROCINHA,Confirmado,0,0,0
aluno_0136756,1,0716812,Berçário,Integral,ANIL,Lista de espera,53,0,0
aluno_0136756,2,0716609,Berçário,Integral,ANIL,Lista de espera,53,0,0
aluno_0136757,1,07040,Berçário,Integral,TANQUE,Lista de espera,55,0,0
aluno_0136757,2,0716607,Berçário,Integral,TANQUE,Lista de espera,55,0,0
aluno_0136757,3,0716809,Berçário,Integral,TANQUE,Lista de espera,55,0,0
aluno_0136758,1,0625615,Berçário,Parcial,COELHO NETO,Cancelado pelo sistema,53,1,0
aluno_0136758,1,0514609,Berçário,Integral,COELHO NETO,Cancelado pelo sistema,53,1,0
aluno_0136758,2,0625611,Berçário,Integral,COELHO NETO,Cancelado pelo sistema,53,1,0
aluno_0136758,3,0625612,Berçário,Integral,COELHO NETO,Cancelado pelo sistema,53,1,0
aluno_0136758,4,0625817,Berçário,Integral,COELHO NETO,Confirmado,53,1,0
aluno_0136759,1,0716609,Berçário,Integral,JACAREPAGUA,Lista de espera,53,1,0
aluno_0136759,2,0716812,Berçário,Integral,JACAREPAGUA,Lista de espera,53,1,0
aluno_0136760,1,03027,Berçário,Integral,MEIER,Confirmado,0,0,0
aluno_0136760,2,03025,Berçário,Integral,MEIER,Cancelado pelo sistema,0,0,0
aluno_0136763,1,0515605,Maternal I,Integral,ROCHA MIRANDA,Confirmado,6,0,0
aluno_0136764,1,11006,Berçário,Integral,TAUA,Confirmado,2,0,0
aluno_0136764,2,1120606,Berçário,Integral,TAUA,Cancelado pelo sistema,2,0,0
aluno_0136764,3,1120602,Berçário,Integral,TAUA,Cancelado pelo sistema,2,0,0
aluno_0136764,4,11008,Berçário,Integral,TAUA,Cancelado pelo sistema,2,0,0
aluno_0136764,5,1120802,Berçário,Integral,TAUA,Cancelado pelo sistema,2,0,0
aluno_0136765,1,0817801,Berçário,Parcial,BANGU,Confirmado,0,0,0
aluno_0136766,1,10027,Berçário,Integral,SANTA CRUZ,Confirmado,0,0,0
aluno_0136766,2,10078,Berçário,Integral,SANTA CRUZ,Cancelado pelo sistema,0,0,0
aluno_0136767,1,04022,Berçário,Integral,PENHA,Lista de espera,0,1,0
aluno_0136768,1,07044,Berçário,Integral,RECREIO DOS BANDEIRANTES,Confirmado,55,0,0
aluno_0136768,2,0724601,Berçário,Integral,RECREIO DOS BANDEIRANTES,Cancelado pelo sistema,55,0,0
aluno_0136769,1,01009,Berçário,Integral,SANTO CRISTO,Cancelado pelo sistema,57,0,0
aluno_0136769,2,0101802,Berçário,Integral,SANTO CRISTO,Cancelado na confirmacao,57,0,0
aluno_0136769,3,0102604,Berçário,Integral,SANTO CRISTO,Cancelado pelo sistema,57,0,0
aluno_0136769,4,0102606,Berçário,Integral,SANTO CRISTO,Confirmado,57,0,0
aluno_0136769,5,0101607,Berçário,Integral,SANTO CRISTO,Cancelado pelo sistema,57,0,0
aluno_0136771,1,0734601,Maternal I,Integral,CIDADE DE DEUS,Cancelado na confirmacao,2,0,1
aluno_0136771,2,07013,Maternal I,Integral,CIDADE DE DEUS,Confirmado,2,0,1
aluno_0136771,3,0734801,Maternal I,Integral,CIDADE DE DEUS,Cancelado pelo sistema,2,0,1
aluno_0136771,4,0734803,Maternal I,Integral,CIDADE DE DEUS,Cancelado na confirmacao,2,0,1
aluno_0136771,5,0734805,Maternal I,Integral,CIDADE DE DEUS,Cancelado na confirmacao,2,0,1
aluno_0136772,1,0724602,Berçário,Integral,ITANHANGA,Cancelado na confirmacao,2,0,0
aluno_0136772,1,07027,Berçário,Integral,ITANHANGA,Confirmado,2,0,0
aluno_0136773,1,0918833,Berçário,Integral,COSMOS,Cancelado na confirmacao,57,1,0
aluno_0136774,1,0312602,Berçário,Integral,ENGENHO DA RAINHA,Confirmado,4,1,0
aluno_0136774,2,03037,Berçário,Integral,ENGENHO DA RAINHA,Cancelado pelo sistema,4,1,0
aluno_0136775,1,0430805,Berçário,Integral,BONSUCESSO,Confirmado,59,1,0
aluno_0136776,1,10024,Berçário,Integral,SANTA CRUZ,Confirmado,56,1,0
aluno_0136778,1,09019,Berçário,Integral,CAMPO GRANDE,Confirmado,0,1,1
aluno_0136778,1,0918802,Maternal I,Parcial,CAMPO GRANDE,Cancelado,0,0,0
aluno_0136779,1,0833603,Berçário,Integral,DEODORO,Confirmado,2,0,0
aluno_0136780,1,0918836,Berçário,Integral,SANTISSIMO,Confirmado,57,1,0
aluno_0136781,1,0716607,Berçário,Integral,PRACA SECA,Lista de espera,0,1,0
aluno_0136783,1,0716812,Berçário,Integral,ITANHANGA,Lista de espera,53,1,0
aluno_0136783,2,0716609,Berçário,Integral,ITANHANGA,Lista de espera,53,1,0
aluno_0136783,3,0716818,Berçário,Integral,ITANHANGA,Lista de espera,53,1,0
aluno_0136783,4,0716822,Berçário,Integral,ITANHANGA,Lista de espera,53,1,0
aluno_0136783,5,0716819,Berçário,Integral,ITANHANGA,Lista de espera,53,1,0
aluno_0136784,1,10024,Berçário,Integral,SANTA CRUZ,Confirmado,0,0,0
aluno_0136785,1,0330602,Berçário,Integral,BONSUCESSO,Cancelado pelo sistema,55,1,0
aluno_0136785,2,0329801,Berçário,Integral,BONSUCESSO,Cancelado pelo sistema,55,1,0
aluno_0136785,3,0330601,Berçário,Integral,BONSUCESSO,Confirmado,55,1,0
aluno_0136786,1,0724807,Berçário,Integral,PECHINCHA,Confirmado,3,0,0
aluno_0136786,2,07037,Berçário,Integral,PECHINCHA,Cancelado pelo sistema,3,0,0
aluno_0136786,3,07036,Berçário,Integral,PECHINCHA,Cancelado pelo sistema,3,0,0
aluno_0136791,1,0625611,Berçário,Integral,ACARI,Lista de espera,53,0,0
aluno_0136791,2,0625615,Berçário,Parcial,ACARI,Lista de espera,53,0,0
aluno_0136791,3,0625612,Berçário,Integral,ACARI,Lista de espera,53,0,0
aluno_0136791,4,0625606,Berçário,Integral,ACARI,Cancelado na confirmacao,53,0,0
aluno_0136791,5,0625817,Berçário,Integral,ACARI,Cancelado na confirmacao,53,0,0
aluno_0136792,1,04035,Berçário,Integral,MARE,Selecionado,56,0,0
aluno_0136793,1,04030,Berçário,Integral,RAMOS,Cancelado na confirmacao,55,1,0
aluno_0136793,2,0410805,Berçário,Integral,RAMOS,Confirmado,55,1,0
aluno_0136793,3,04029,Berçário,Integral,RAMOS,Cancelado na confirmacao,55,1,0
aluno_0136793,4,04048,Berçário,Integral,RAMOS,Cancelado pelo sistema,55,1,0
aluno_0136793,5,04024,Berçário,Integral,RAMOS,Cancelado na confirmacao,55,1,0
aluno_0136794,1,0208603,Berçário,Integral,TIJUCA,Confirmado,0,0,0
aluno_0136794,2,0208607,Berçário,Integral,TIJUCA,Cancelado pelo sistema,0,0,0
aluno_0136795,1,0103606,Berçário,Integral,RIO COMPRIDO,Confirmado,0,0,0
aluno_0136796,1,04024,Berçário,Integral,OLARIA,Confirmado,31,0,0
aluno_0136797,1,03040,Berçário,Integral,ENG NOVO,Confirmado,53,0,0
aluno_0136800,1,04017,Berçário,Integral,PENHA CIRCULAR,Confirmado,2,0,0
aluno_0136801,1,0515809,Berçário,Integral,DEODORO,Cancelado na confirmacao,53,1,0
aluno_0136801,1,0833603,Berçário,Integral,DEODORO,Cancelado na confirmacao,53,1,0
aluno_0136802,1,0103801,Berçário,Integral,RIO COMPRIDO,Cancelado na confirmacao,0,0,0
aluno_0136802,2,0103802,Berçário,Parcial,RIO COMPRIDO,Cancelado na confirmacao,0,0,0
aluno_0136802,3,0103804,Berçário,Integral,RIO COMPRIDO,Cancelado na confirmacao,0,0,0
aluno_0136803,1,1019829,Berçário,Integral,SANTA CRUZ,Confirmado,0,0,0
aluno_0136804,1,0103605,Berçário,Integral,CATUMBI,Confirmado,2,1,0
aluno_0136804,2,0103607,Berçário,Parcial,CATUMBI,Cancelado pelo sistema,2,1,0
aluno_0136804,3,0103807,Berçário,Integral,CATUMBI,Cancelado pelo sistema,2,1,0
aluno_0136805,1,10076,Berçário,Integral,SANTA CRUZ,Confirmado,2,1,0
aluno_0136805,2,10036,Berçário,Integral,SANTA CRUZ,Cancelado pelo sistema,2,1,0
aluno_0136805,3,10044,Berçário,Integral,SANTA CRUZ,Cancelado pelo sistema,2,1,0
aluno_0136808,1,0430815,Berçário,Integral,MARE,Cancelado pelo sistema,2,0,0
aluno_0136808,2,0430801,Berçário,Integral,MARE,Cancelado pelo sistema,2,0,0
aluno_0136808,3,0430602,Berçário,Integral,MARE,Confirmado,2,0,0
aluno_0136809,1,0817601,Berçário,Parcial,SANTISSIMO,Confirmado,55,1,0
aluno_0136809,2,0817808,Berçário,Parcial,SANTISSIMO,Cancelado pelo sistema,55,1,0
aluno_0136809,3,08009,Berçário,Integral,SANTISSIMO,Cancelado pelo sistema,55,1,0
aluno_0136810,1,0431605,Berçário,Integral,PAVUNA,Lista de espera,0,0,0
aluno_0136810,2,04040,Berçário,Integral,PAVUNA,Lista de espera,0,0,0
aluno_0136810,3,0431602,Berçário,Integral,PAVUNA,Cancelado na confirmacao,0,0,0
aluno_0136810,4,04027,Berçário,Integral,PAVUNA,Lista de espera,0,0,0
aluno_0136812,1,06002,Maternal I,Integral,RICARDO DE ALBUQUERQUE,Confirmado,60,0,0
aluno_0136813,1,0430801,Berçário,Integral,BONSUCESSO,Confirmado,2,0,0
aluno_0136813,2,0430815,Berçário,Integral,BONSUCESSO,Cancelado na confirmacao,2,0,0
aluno_0136813,3,0430805,Berçário,Integral,BONSUCESSO,Cancelado pelo sistema,2,0,0
aluno_0136814,1,0625814,Berçário,Integral,BARROS FILHO,Confirmado,53,1,0
aluno_0136815,1,0716605,Berçário,Integral,FREGUESIA (JACAREPAGUA),Confirmado,2,1,0
aluno_0136815,2,0734802,Berçário,Integral,FREGUESIA (JACAREPAGUA),Cancelado pelo sistema,2,1,0
aluno_0136816,1,0103807,Berçário,Integral,CATUMBI,Confirmado,59,1,0
aluno_0136816,2,0103605,Berçário,Integral,CATUMBI,Cancelado na confirmacao,59,1,0
aluno_0136816,3,0103802,Berçário,Parcial,CATUMBI,Cancelado pelo sistema,59,1,0
aluno_0136817,1,1026807,Berçário,Integral,GUARATIBA,Cancelado pelo sistema,12,0,0
aluno_0136817,2,10052,Berçário,Integral,GUARATIBA,Confirmado,12,0,0
aluno_0136817,3,1026809,Berçário,Integral,GUARATIBA,Cancelado pelo sistema,12,0,0
aluno_0136817,4,10073,Berçário,Integral,GUARATIBA,Cancelado pelo sistema,12,0,0
aluno_0136821,1,07038,Berçário,Integral,VILA VALQUEIRE,Confirmado,54,0,0
aluno_0136821,2,07040,Berçário,Integral,VILA VALQUEIRE,Cancelado pelo sistema,54,0,0
aluno_0136826,1,10041,Berçário,Integral,SANTA CRUZ,Confirmado,51,0,1
aluno_0136827,1,07003,Berçário,Integral,JACAREPAGUA,Confirmado,2,0,0
aluno_0136827,2,07041,Berçário,Integral,JACAREPAGUA,Cancelado pelo sistema,2,0,0
aluno_0136827,3,0716821,Berçário,Integral,JACAREPAGUA,Cancelado pelo sistema,2,0,0
aluno_0136828,1,07003,Berçário,Integral,JACAREPAGUA,Confirmado,2,0,0
aluno_0136828,2,07041,Berçário,Integral,JACAREPAGUA,Cancelado pelo sistema,2,0,0
aluno_0136828,3,0716821,Berçário,Integral,JACAREPAGUA,Cancelado pelo sistema,2,0,0
aluno_0136829,1,0101801,Berçário,Parcial,CAJU,Cancelado pelo sistema,2,0,0
aluno_0136829,2,0101603,Berçário,Integral,CAJU,Confirmado,2,0,0
aluno_0136829,3,0101605,Berçário,Integral,CAJU,Cancelado pelo sistema,2,0,0
aluno_0136831,1,10035,Berçário,Integral,SEPETIBA,Lista de espera,53,0,0
aluno_0136832,1,0625816,Berçário,Integral,PAVUNA,Confirmado,53,0,0
aluno_0136833,1,07014,Berçário,Integral,CIDADE DE DEUS,Lista de espera,59,1,0
aluno_0136833,2,0734802,Berçário,Integral,CIDADE DE DEUS,Lista de espera,59,1,0
aluno_0136833,3,07013,Berçário,Integral,CIDADE DE DEUS,Lista de espera,59,1,0
aluno_0136834,1,10001,Berçário,Integral,SANTA CRUZ,Confirmado,0,0,0
aluno_0136835,1,0817807,Berçário,Parcial,BANGU,Confirmado,53,1,0
aluno_0136835,2,0817815,Berçário,Parcial,BANGU,Cancelado pelo sistema,53,1,0
aluno_0136836,1,0625804,Berçário,Integral,COSTA BARROS,Cancelado pelo sistema,0,1,0
aluno_0136836,2,0625602,Berçário,Integral,COSTA BARROS,Confirmado,0,1,0
aluno_0136836,3,0625815,Berçário,Integral,COSTA BARROS,Cancelado pelo sistema,0,1,0
aluno_0136836,4,0625607,Berçário,Integral,COSTA BARROS,Cancelado pelo sistema,0,1,0
aluno_0136838,1,07042,Berçário,Integral,JACAREPAGUA,Cancelado pelo sistema,3,0,0
aluno_0136838,2,0716807,Berçário,Integral,JACAREPAGUA,Confirmado,3,0,0
aluno_0136838,3,0716603,Berçário,Integral,JACAREPAGUA,Cancelado pelo sistema,3,0,0
aluno_0136838,4,0716614,Berçário,Integral,JACAREPAGUA,Cancelado pelo sistema,3,0,0
aluno_0136838,5,0716820,Berçário,Integral,JACAREPAGUA,Cancelado pelo sistema,3,0,0
aluno_0136839,1,0817815,Berçário,Parcial,BANGU,Lista de espera,53,1,0
aluno_0136839,2,08009,Berçário,Integral,BANGU,Lista de espera,53,1,0
aluno_0136840,1,05008,Berçário,Integral,VICENTE DE CARVALHO,Confirmado,53,1,0
aluno_0136841,1,04027,Berçário,Integral,VIGARIO GERAL,Confirmado,4,0,0
aluno_0136841,2,04040,Berçário,Integral,VIGARIO GERAL,Cancelado pelo sistema,4,0,0
aluno_0136842,1,10019,Berçário,Integral,SANTA CRUZ,Confirmado,58,0,0
aluno_0136843,1,07013,Berçário,Integral,CIDADE DE DEUS,Lista de espera,55,1,0
aluno_0136843,2,0734802,Berçário,Integral,CIDADE DE DEUS,Cancelado na confirmacao,55,1,0
aluno_0136844,1,03025,Berçário,Integral,ABOLICAO,Confirmado,0,0,0
aluno_0136844,2,03001,Berçário,Integral,ABOLICAO,Cancelado pelo sistema,0,0,0
aluno_0136844,3,03006,Berçário,Integral,ABOLICAO,Cancelado pelo sistema,0,0,0
aluno_0136844,4,03027,Berçário,Integral,ABOLICAO,Cancelado pelo sistema,0,0,0
aluno_0136844,5,03029,Berçário,Integral,ABOLICAO,Cancelado pelo sistema,0,0,0
aluno_0136845,1,1026806,Berçário,Integral,PEDRA DE GUARATIBA,Lista de espera,56,1,0
aluno_0136845,2,1026802,Berçário,Integral,PEDRA DE GUARATIBA,Lista de espera,56,1,0
aluno_0136845,3,1026810,Berçário,Integral,PEDRA DE GUARATIBA,Lista de espera,56,1,0
aluno_0136846,1,10041,Berçário,Integral,SANTA CRUZ,Cancelado pelo sistema,2,0,0
aluno_0136846,2,1019830,Berçário,Integral,SANTA CRUZ,Cancelado pelo sistema,2,0,0
aluno_0136846,3,1019612,Berçário,Integral,SANTA CRUZ,Confirmado,2,0,0
aluno_0136847,1,0833801,Berçário,Integral,REALENGO,Confirmado,2,0,0
aluno_0136847,2,08016,Berçário,Integral,REALENGO,Cancelado pelo sistema,2,0,0
aluno_0136847,3,08017,Berçário,Integral,REALENGO,Cancelado pelo sistema,2,0,0
aluno_0136848,1,04018,Berçário,Integral,RAMOS,Confirmado,55,1,0
aluno_0136850,1,05012,Berçário,Integral,VIGARIO GERAL,Cancelado pelo sistema,4,0,0
aluno_0136850,1,04032,Berçário,Integral,VIGARIO GERAL,Cancelado pelo sistema,4,0,0
aluno_0136850,2,05010,Berçário,Integral,VIGARIO GERAL,Cancelado pelo sistema,4,0,0
aluno_0136850,2,04002,Berçário,Integral,VIGARIO GERAL,Confirmado,4,0,0
aluno_0136850,3,04038,Berçário,Integral,VIGARIO GERAL,Cancelado pelo sistema,4,0,0
aluno_0136851,1,0918814,Maternal I,Integral,CAMPO GRANDE,Confirmado,53,1,0
aluno_0136852,1,02048,Berçário,Integral,ANDARAI,Lista de espera,0,1,0
aluno_0136853,1,10039,Berçário,Integral,SANTA CRUZ,Confirmado,55,1,0
aluno_0136853,2,10053,Berçário,Integral,SANTA CRUZ,Cancelado pelo sistema,55,1,0
aluno_0136853,3,10032,Berçário,Integral,SANTA CRUZ,Cancelado pelo sistema,55,1,0
aluno_0136853,4,10067,Berçário,Integral,SANTA CRUZ,Cancelado pelo sistema,55,1,0
aluno_0136853,5,10056,Berçário,Integral,SANTA CRUZ,Cancelado pelo sistema,55,1,0
aluno_0136854,1,0313611,Berçário,Integral,ENGENHO NOVO,Confirmado,57,0,0
aluno_0136855,1,10047,Maternal I,Integral,SANTA CRUZ,Cancelado na confirmacao,0,0,0
aluno_0136855,2,1019803,Maternal I,Integral,SANTA CRUZ,Cancelado na confirmacao,0,0,0
aluno_0136855,3,10036,Maternal I,Integral,SANTA CRUZ,Cancelado na confirmacao,0,0,0
aluno_0136856,1,0430807,Berçário,Integral,RAMOS,Cancelado pelo sistema,53,1,0
aluno_0136856,1,0329801,Berçário,Integral,RAMOS,Cancelado pelo sistema,53,1,0
aluno_0136856,2,0330601,Berçário,Integral,RAMOS,Confirmado,53,1,0
aluno_0136856,3,0330602,Berçário,Integral,RAMOS,Cancelado pelo sistema,53,1,0
aluno_0136856,4,0312805,Berçário,Integral,RAMOS,Cancelado pelo sistema,53,1,0
aluno_0136857,1,0430801,Berçário,Integral,BONSUCESSO,Confirmado,0,0,0
aluno_0136858,1,0724602,Berçário,Integral,ITANHANGA,Confirmado,2,1,0
aluno_0136859,1,1120601,Maternal II ,Integral,GALEAO,Cancelado pelo sistema,53,0,0
aluno_0136859,2,1120605,Maternal II ,Integral,GALEAO,Confirmado,53,0,0
aluno_0136861,1,0716806,Berçário,Integral,TAQUARA,Confirmado,55,1,0
aluno_0136863,1,04005,Berçário,Integral,CORDOVIL,Confirmado,0,0,0
aluno_0136864,1,0716812,Berçário,Integral,ITANHANGA,Cancelado,0,0,0
aluno_0136864,2,0716609,Berçário,Integral,ITANHANGA,Cancelado,0,0,0
aluno_0136864,3,0716819,Berçário,Integral,ITANHANGA,Cancelado,0,0,0
aluno_0136864,4,0716803,Berçário,Integral,ITANHANGA,Cancelado,0,0,0
aluno_0136864,5,0716822,Berçário,Integral,ITANHANGA,Cancelado,0,0,0
aluno_0136865,1,0817602,Maternal I,Integral,BANGU,Lista de espera,55,1,0
aluno_0136865,2,08004,Maternal I,Integral,BANGU,Lista de espera,55,1,0
aluno_0136865,3,0817612,Maternal I,Parcial,BANGU,Cancelado na confirmacao,55,1,0
aluno_0136865,4,08023,Maternal I,Integral,BANGU,Cancelado na confirmacao,55,1,0
aluno_0136866,1,04025,Berçário,Integral,CORDOVIL,Confirmado,55,1,0
aluno_0136867,1,02048,Berçário,Integral,VILA ISABEL,Cancelado pelo sistema,53,0,0
aluno_0136867,2,02010,Berçário,Integral,VILA ISABEL,Confirmado,53,0,0
aluno_0136869,1,05010,Berçário,Integral,VAZ LOBO,Confirmado,53,0,0
aluno_0136869,1,06018,Berçário,Integral,VAZ LOBO,Cancelado pelo sistema,53,0,0
aluno_0136869,2,05009,Berçário,Integral,VAZ LOBO,Cancelado pelo sistema,53,0,0
aluno_0136870,1,0431605,Berçário,Integral,PAVUNA,Confirmado,53,0,0
aluno_0136870,2,04040,Berçário,Integral,PAVUNA,Cancelado pelo sistema,53,0,0
aluno_0136872,1,10052,Berçário,Integral,GUARATIBA,Cancelado pelo sistema,53,1,0
aluno_0136872,2,1026807,Berçário,Integral,GUARATIBA,Confirmado,53,1,0
aluno_0136872,3,10073,Berçário,Integral,GUARATIBA,Cancelado pelo sistema,53,1,0
aluno_0136873,1,07044,Berçário,Integral,RECREIO DOS BANDEIRANTES,Cancelado na confirmacao,53,1,0
aluno_0136874,1,10063,Maternal I,Integral,GUARATIBA,Cancelado pelo sistema,2,1,0
