cep,ordem,esc_codigo,distancia_km,mesma_microarea
22725031,6,716052,0.897,false
22725031,7,716051,0.957,true
22725031,8,716041,1.119,true
22725031,9,716044,1.163,true
22725031,10,716057,1.392,false
22725032,1,716056,0.101,true
22725032,2,716055,0.138,true
22725032,3,716602,0.238,true
22725032,4,7041,0.561,true
22725032,5,7018,0.765,true
22725032,6,716052,0.897,false
22725032,7,716051,0.957,true
22725032,8,716041,1.119,true
22725032,9,716044,1.163,true
22725032,10,716057,1.392,false
22725040,1,716056,0.101,true
22725040,2,716055,0.138,true
22725040,3,716602,0.238,true
22725040,4,7041,0.561,true
22725040,5,7018,0.765,true
22725040,6,716052,0.897,false
22725040,7,716051,0.957,true
22725040,8,716041,1.119,true
22725040,9,716044,1.163,true
22725040,10,716057,1.392,false
22725090,1,716056,0.101,true
22725090,2,716055,0.138,true
22725090,3,716602,0.238,true
22725090,4,7041,0.561,true
22725090,5,7018,0.765,true
22725090,6,716052,0.897,false
22725090,7,716051,0.957,true
22725090,8,716041,1.119,true
22725090,9,716044,1.163,true
22725090,10,716057,1.392,false
22725130,1,716056,0.101,true
22725130,2,716055,0.138,true
22725130,3,716602,0.238,true
22725130,4,7041,0.561,true
22725130,5,7018,0.765,true
22725130,6,716052,0.897,false
22725130,7,716051,0.957,true
22725130,8,716041,1.119,true
22725130,9,716044,1.163,true
22725130,10,716057,1.392,false
22725170,1,716056,0.101,true
22725170,2,716055,0.138,true
22725170,3,716602,0.238,true
22725170,4,7041,0.561,true
22725170,5,7018,0.765,true
22725170,6,716052,0.897,false
22725170,7,716051,0.957,true
22725170,8,716041,1.119,true
22725170,9,716044,1.163,true
22725170,10,716057,1.392,false
22725240,1,716056,0.101,true
22725240,2,716055,0.138,true
22725240,3,716602,0.238,true
22725240,4,7041,0.561,true
22725240,5,7018,0.765,true
22725240,6,716052,0.897,false
22725240,7,716051,0.957,true
22725240,8,716041,1.119,true
22725240,9,716044,1.163,true
22725240,10,716057,1.392,false
22725360,1,716056,0.101,true
22725360,2,716055,0.138,true
22725360,3,716602,0.238,true
22725360,4,7041,0.561,true
22725360,5,7018,0.765,true
22725360,6,716052,0.897,false
22725360,7,716051,0.957,true
22725360,8,716041,1.119,true
22725360,9,716044,1.163,true
22725360,10,716057,1.392,false
22725370,1,716056,0.101,true
22725370,2,716055,0.138,true
22725370,3,716602,0.238,true
22725370,4,7041,0.561,true
22725370,5,7018,0.765,true
22725370,6,716052,0.897,false
22725370,7,716051,0.957,true
22725370,8,716041,1.119,true
22725370,9,716044,1.163,true
22725370,10,716057,1.392,false
22725400,1,716056,0.101,true
22725400,2,716055,0.138,true
22725400,3,716602,0.238,true
22725400,4,7041,0.561,true
22725400,5,7018,0.765,true
22725400,6,716052,0.897,false
22725400,7,716051,0.957,true
22725400,8,716041,1.119,true
22725400,9,716044,1.163,true
22725400,10,716057,1.392,false
22725403,1,716056,0.101,true
22725403,2,716055,0.138,true
22725403,3,716602,0.238,true
22725403,4,7041,0.561,true
22725403,5,7018,0.765,true
22725403,6,716052,0.897,false
22725403,7,716051,0.957,true
22725403,8,716041,1.119,true
22725403,9,716044,1.163,true
22725403,10,716057,1.392,false
22725410,1,716056,0.101,true
22725410,2,716055,0.138,true
22725410,3,716602,0.238,true
22725410,4,7041,0.561,true
22725410,5,7018,0.765,true
22725410,6,716052,0.897,false
22725410,7,716051,0.957,true
22725410,8,716041,1.119,true
22725410,9,716044,1.163,true
22725410,10,716057,1.392,false
22725421,1,716056,0.101,true
22725421,2,716055,0.138,true
22725421,3,716602,0.238,true
22725421,4,7041,0.561,true
22725421,5,7018,0.765,true
22725421,6,716052,0.897,false
22725421,7,716051,0.957,true
22725421,8,716041,1.119,true
22725421,9,716044,1.163,true
22725421,10,716057,1.392,false
22725430,1,716056,0.101,true
22725430,2,716055,0.138,true
22725430,3,716602,0.238,true
22725430,4,7041,0.561,true
22725430,5,7018,0.765,true
22725430,6,716052,0.897,false
22725430,7,716051,0.957,true
22725430,8,716041,1.119,true
22725430,9,716044,1.163,true
22725430,10,716057,1.392,false
22725441,1,716056,0.101,true
22725441,2,716055,0.138,true
22725441,3,716602,0.238,true
22725441,4,7041,0.561,true
22725441,5,7018,0.765,true
22725441,6,716052,0.897,false
22725441,7,716051,0.957,true
22725441,8,716041,1.119,true
22725441,9,716044,1.163,true
22725441,10,716057,1.392,false
22725442,1,716056,0.101,true
22725442,2,716055,0.138,true
22725442,3,716602,0.238,true
22725442,4,7041,0.561,true
22725442,5,7018,0.765,true
22725442,6,716052,0.897,false
22725442,7,716051,0.957,true
22725442,8,716041,1.119,true
22725442,9,716044,1.163,true
22725442,10,716057,1.392,false
22725445,1,716056,0.101,true
22725445,2,716055,0.138,true
22725445,3,716602,0.238,true
22725445,4,7041,0.561,true
22725445,5,7018,0.765,true
22725445,6,716052,0.897,false
22725445,7,716051,0.957,true
22725445,8,716041,1.119,true
22725445,9,716044,1.163,true
22725445,10,716057,1.392,false
22725470,1,716056,0.101,true
22725470,2,716055,0.138,true
22725470,3,716602,0.238,true
22725470,4,7041,0.561,true
22725470,5,7018,0.765,true
22725470,6,716052,0.897,false
22725470,7,716051,0.957,true
22725470,8,716041,1.119,true
22725470,9,716044,1.163,true
22725470,10,716057,1.392,false
22725490,1,716056,0.101,true
22725490,2,716055,0.138,true
22725490,3,716602,0.238,true
22725490,4,7041,0.561,true
22725490,5,7018,0.765,true
22725490,6,716052,0.897,false
22725490,7,716051,0.957,true
22725490,8,716041,1.119,true
22725490,9,716044,1.163,true
22725490,10,716057,1.392,false
22725510,1,716056,0.101,true
22725510,2,716055,0.138,true
22725510,3,716602,0.238,true
22725510,4,7041,0.561,true
22725510,5,7018,0.765,true
22725510,6,716052,0.897,false
22725510,7,716051,0.957,true
22725510,8,716041,1.119,true
22725510,9,716044,1.163,true
22725510,10,716057,1.392,false
22725529,1,716056,0.101,true
22725529,2,716055,0.138,true
22725529,3,716602,0.238,true
22725529,4,7041,0.561,true
22725529,5,7018,0.765,true
22725529,6,716052,0.897,false
22725529,7,716051,0.957,true
22725529,8,716041,1.119,true
22725529,9,716044,1.163,true
22725529,10,716057,1.392,false
22725530,1,716056,0.101,true
22725530,2,716055,0.138,true
22725530,3,716602,0.238,true
22725530,4,7041,0.561,true
22725530,5,7018,0.765,true
22725530,6,716052,0.897,false
22725530,7,716051,0.957,true
22725530,8,716041,1.119,true
22725530,9,716044,1.163,true
22725530,10,716057,1.392,false
22725539,1,716056,0.101,true
22725539,2,716055,0.138,true
22725539,3,716602,0.238,true
22725539,4,7041,0.561,true
22725539,5,7018,0.765,true
22725539,6,716052,0.897,false
22725539,7,716051,0.957,true
22725539,8,716041,1.119,true
22725539,9,716044,1.163,true
22725539,10,716057,1.392,false
22725540,1,716056,0.101,true
22725540,2,716055,0.138,true
22725540,3,716602,0.238,true
22725540,4,7041,0.561,true
22725540,5,7018,0.765,true
22725540,6,716052,0.897,false
22725540,7,716051,0.957,true
22725540,8,716041,1.119,true
22725540,9,716044,1.163,true
22725540,10,716057,1.392,false
22725541,1,716056,0.101,true
22725541,2,716055,0.138,true
22725541,3,716602,0.238,true
22725541,4,7041,0.561,true
22725541,5,7018,0.765,true
22725541,6,716052,0.897,false
22725541,7,716051,0.957,true
22725541,8,716041,1.119,true
22725541,9,716044,1.163,true
22725541,10,716057,1.392,false
22725542,1,716056,0.101,true
22725542,2,716055,0.138,true
22725542,3,716602,0.238,true
22725542,4,7041,0.561,true
22725542,5,7018,0.765,true
22725542,6,716052,0.897,false
22725542,7,716051,0.957,true
22725542,8,716041,1.119,true
22725542,9,716044,1.163,true
22725542,10,716057,1.392,false
22725545,1,716056,0.101,true
22725545,2,716055,0.138,true
22725545,3,716602,0.238,true
22725545,4,7041,0.561,true
22725545,5,7018,0.765,true
22725545,6,716052,0.897,false
22725545,7,716051,0.957,true
22725545,8,716041,1.119,true
22725545,9,716044,1.163,true
22725545,10,716057,1.392,false
22725549,1,716056,0.101,true
22725549,2,716055,0.138,true
22725549,3,716602,0.238,true
22725549,4,7041,0.561,true
22725549,5,7018,0.765,true
22725549,6,716052,0.897,false
22725549,7,716051,0.957,true
22725549,8,716041,1.119,true
22725549,9,716044,1.163,true
22725549,10,716057,1.392,false
22725551,1,716602,0.000,true
22725551,2,716056,0.339,true
22725551,3,716055,0.375,true
22725551,4,7041,0.799,true
22725551,5,7018,0.825,true
22725551,6,716052,0.994,false
22725551,7,716051,1.111,true
22725551,8,716041,1.355,true
22725551,9,716608,1.376,false
22725551,10,716044,1.399,true
22725560,1,716056,0.101,true
22725560,2,716055,0.138,true
22725560,3,716602,0.238,true
22725560,4,7041,0.561,true
22725560,5,7018,0.765,true
22725560,6,716052,0.897,false
22725560,7,716051,0.957,true
22725560,8,716041,1.119,true
22725560,9,716044,1.163,true
22725560,10,716057,1.392,false
22725590,1,716056,0.101,true
22725590,2,716055,0.138,true
22725590,3,716602,0.238,true
22725590,4,7041,0.561,true
22725590,5,7018,0.765,true
22725590,6,716052,0.897,false
22725590,7,716051,0.957,true
22725590,8,716041,1.119,true
22725590,9,716044,1.163,true
22725590,10,716057,1.392,false
22725600,1,716056,0.101,true
22725600,2,716055,0.138,true
22725600,3,716602,0.238,true
22725600,4,7041,0.561,true
22725600,5,7018,0.765,true
22725600,6,716052,0.897,false
22725600,7,716051,0.957,true
22725600,8,716041,1.119,true
22725600,9,716044,1.163,true
22725600,10,716057,1.392,false
22725610,1,716056,0.101,true
22725610,2,716055,0.138,true
22725610,3,716602,0.238,true
22725610,4,7041,0.561,true
22725610,5,7018,0.765,true
22725610,6,716052,0.897,false
22725610,7,716051,0.957,true
22725610,8,716041,1.119,true
22725610,9,716044,1.163,true
22725610,10,716057,1.392,false
22725640,1,716055,0.022,true
22725640,2,716056,0.022,true
22725640,3,716602,0.357,true
22725640,4,7041,0.443,true
22725640,5,7018,0.761,true
22725640,6,716052,0.868,false
22725640,7,716051,0.894,true
22725640,8,716041,1.001,true
22725640,9,716044,1.046,true
22725640,10,716057,1.344,false
22725646,1,716056,0.101,true
22725646,2,716055,0.138,true
22725646,3,716602,0.238,true
22725646,4,7041,0.561,true
22725646,5,7018,0.765,true
22725646,6,716052,0.897,false
22725646,7,716051,0.957,true
22725646,8,716041,1.119,true
22725646,9,716044,1.163,true
22725646,10,716057,1.392,false
22725670,1,716056,0.101,true
22725670,2,716055,0.138,true
22725670,3,716602,0.238,true
22725670,4,7041,0.561,true
22725670,5,7018,0.765,true
22725670,6,716052,0.897,false
22725670,7,716051,0.957,true
22725670,8,716041,1.119,true
22725670,9,716044,1.163,true
22725670,10,716057,1.392,false
22725680,1,716056,0.101,true
22725680,2,716055,0.138,true
22725680,3,716602,0.238,true
22725680,4,7041,0.561,true
22725680,5,7018,0.765,true
22725680,6,716052,0.897,false
22725680,7,716051,0.957,true
22725680,8,716041,1.119,true
22725680,9,716044,1.163,true
22725680,10,716057,1.392,false
22725700,1,716056,0.101,true
22725700,2,716055,0.138,true
22725700,3,716602,0.238,true
22725700,4,7041,0.561,true
22725700,5,7018,0.765,true
22725700,6,716052,0.897,false
22725700,7,716051,0.957,true
22725700,8,716041,1.119,true
22725700,9,716044,1.163,true
22725700,10,716057,1.392,false
22725730,1,716056,0.101,true
22725730,2,716055,0.138,true
22725730,3,716602,0.238,true
22725730,4,7041,0.561,true
22725730,5,7018,0.765,true
22725730,6,716052,0.897,false
22725730,7,716051,0.957,true
22725730,8,716041,1.119,true
22725730,9,716044,1.163,true
22725730,10,716057,1.392,false
22725740,1,716056,0.101,true
22725740,2,716055,0.138,true
22725740,3,716602,0.238,true
22725740,4,7041,0.561,true
22725740,5,7018,0.765,true
22725740,6,716052,0.897,false
22725740,7,716051,0.957,true
22725740,8,716041,1.119,true
22725740,9,716044,1.163,true
22725740,10,716057,1.392,false
22725800,1,716056,0.101,true
22725800,2,716055,0.138,true
22725800,3,716602,0.238,true
22725800,4,7041,0.561,true
22725800,5,7018,0.765,true
22725800,6,716052,0.897,false
22725800,7,716051,0.957,true
22725800,8,716041,1.119,true
22725800,9,716044,1.163,true
22725800,10,716057,1.392,false
22725801,1,716056,0.101,true
22725801,2,716055,0.138,true
22725801,3,716602,0.238,true
22725801,4,7041,0.561,true
22725801,5,7018,0.765,true
22725801,6,716052,0.897,false
22725801,7,716051,0.957,true
22725801,8,716041,1.119,true
22725801,9,716044,1.163,true
22725801,10,716057,1.392,false
22725804,1,716056,0.101,true
22725804,2,716055,0.138,true
22725804,3,716602,0.238,true
22725804,4,7041,0.561,true
22725804,5,7018,0.765,true
22725804,6,716052,0.897,false
22725804,7,716051,0.957,true
22725804,8,716041,1.119,true
22725804,9,716044,1.163,true
22725804,10,716057,1.392,false
22725809,1,716056,0.101,true
22725809,2,716055,0.138,true
22725809,3,716602,0.238,true
22725809,4,7041,0.561,true
22725809,5,7018,0.765,true
22725809,6,716052,0.897,false
22725809,7,716051,0.957,true
22725809,8,716041,1.119,true
22725809,9,716044,1.163,true
22725809,10,716057,1.392,false
22725812,1,716056,0.101,true
22725812,2,716055,0.138,true
22725812,3,716602,0.238,true
22725812,4,7041,0.561,true
22725812,5,7018,0.765,true
22725812,6,716052,0.897,false
22725812,7,716051,0.957,true
22725812,8,716041,1.119,true
22725812,9,716044,1.163,true
22725812,10,716057,1.392,false
22725814,1,716056,0.101,true
22725814,2,716055,0.138,true
22725814,3,716602,0.238,true
22725814,4,7041,0.561,true
22725814,5,7018,0.765,true
22725814,6,716052,0.897,false
22725814,7,716051,0.957,true
22725814,8,716041,1.119,true
22725814,9,716044,1.163,true
22725814,10,716057,1.392,false
22725817,1,716056,0.101,true
22725817,2,716055,0.138,true
22725817,3,716602,0.238,true
22725817,4,7041,0.561,true
22725817,5,7018,0.765,true
22725817,6,716052,0.897,false
22725817,7,716051,0.957,true
22725817,8,716041,1.119,true
22725817,9,716044,1.163,true
22725817,10,716057,1.392,false
22730000,1,716051,0.000,true
22730000,2,7018,0.470,true
22730000,3,716057,0.470,false
22730000,4,7037,0.492,false
22730000,5,716054,0.610,false
22730000,6,7041,0.746,true
22730000,7,716041,0.843,true
22730000,8,716044,0.863,true
22730000,9,7049,0.864,false
22730000,10,716056,0.893,true
22730001,1,716044,0.023,true
22730001,2,716041,0.023,true
22730001,3,7041,0.583,true
22730001,4,716047,0.744,false
22730001,5,716051,0.853,true
22730001,6,716054,0.949,false
22730001,7,716811,1.003,true
22730001,8,716055,1.007,true
22730001,9,716056,1.039,true
22730001,10,7049,1.090,false
22730010,1,7041,0.366,true
22730010,2,716051,0.427,true
22730010,3,716041,0.476,true
22730010,4,716044,0.509,true
22730010,5,716055,0.677,true
22730010,6,716056,0.694,true
22730010,7,7018,0.719,true
22730010,8,716054,0.818,false
22730010,9,7037,0.862,false
22730010,10,716057,0.873,false
22730020,1,7018,0.000,true
22730020,2,716051,0.470,true
22730020,3,716057,0.724,false
22730020,4,716056,0.749,true
22730020,5,716055,0.774,true
22730020,6,7037,0.808,false
22730020,7,716602,0.825,true
22730020,8,7041,0.868,true
22730020,9,716054,1.046,false
22730020,10,716501,1.090,false
22730040,1,7041,0.366,true
22730040,2,716051,0.427,true
22730040,3,716041,0.476,true
22730040,4,716044,0.509,true
22730040,5,716055,0.677,true
22730040,6,716056,0.694,true
22730040,7,7018,0.719,true
22730040,8,716054,0.818,false
22730040,9,7037,0.862,false
22730040,10,716057,0.873,false
22730050,1,7041,0.366,true
22730050,2,716051,0.427,true
22730050,3,716041,0.476,true
22730050,4,716044,0.509,true
22730050,5,716055,0.677,true
22730050,6,716056,0.694,true
22730050,7,7018,0.719,true
22730050,8,716054,0.818,false
22730050,9,7037,0.862,false
22730050,10,716057,0.873,false
22730062,1,7041,0.366,true
22730062,2,716051,0.427,true
22730062,3,716041,0.476,true
22730062,4,716044,0.509,true
22730062,5,716055,0.677,true
22730062,6,716056,0.694,true
22730062,7,7018,0.719,true
22730062,8,716054,0.818,false
22730062,9,7037,0.862,false
22730062,10,716057,0.873,false
22730064,1,7041,0.366,true
22730064,2,716051,0.427,true
22730064,3,716041,0.476,true
22730064,4,716044,0.509,true
22730064,5,716055,0.677,true
22730064,6,716056,0.694,true
22730064,7,7018,0.719,true
22730064,8,716054,0.818,false
22730064,9,7037,0.862,false
22730064,10,716057,0.873,false
22730065,1,7041,0.366,true
22730065,2,716051,0.427,true
22730065,3,716041,0.476,true
22730065,4,716044,0.509,true
22730065,5,716055,0.677,true
22730065,6,716056,0.694,true
22730065,7,7018,0.719,true
22730065,8,716054,0.818,false
22730065,9,7037,0.862,false
22730065,10,716057,0.873,false
22730070,1,7041,0.366,true
22730070,2,716051,0.427,true
22730070,3,716041,0.476,true
22730070,4,716044,0.509,true
22730070,5,716055,0.677,true
22730070,6,716056,0.694,true
22730070,7,7018,0.719,true
22730070,8,716054,0.818,false
22730070,9,7037,0.862,false
22730070,10,716057,0.873,false
22730075,1,7041,0.366,true
22730075,2,716051,0.427,true
22730075,3,716041,0.476,true
22730075,4,716044,0.509,true
22730075,5,716055,0.677,true
22730075,6,716056,0.694,true
22730075,7,7018,0.719,true
22730075,8,716054,0.818,false
22730075,9,7037,0.862,false
22730075,10,716057,0.873,false
22730080,1,7041,0.366,true
22730080,2,716051,0.427,true
22730080,3,716041,0.476,true
22730080,4,716044,0.509,true
22730080,5,716055,0.677,true
22730080,6,716056,0.694,true
22730080,7,7018,0.719,true
22730080,8,716054,0.818,false
22730080,9,7037,0.862,false
22730080,10,716057,0.873,false
22730090,1,7041,0.366,true
22730090,2,716051,0.427,true
22730090,3,716041,0.476,true
22730090,4,716044,0.509,true
22730090,5,716055,0.677,true
22730090,6,716056,0.694,true
22730090,7,7018,0.719,true
22730090,8,716054,0.818,false
22730090,9,7037,0.862,false
22730090,10,716057,0.873,false
22730100,1,7041,0.366,true
22730100,2,716051,0.427,true
22730100,3,716041,0.476,true
22730100,4,716044,0.509,true
22730100,5,716055,0.677,true
22730100,6,716056,0.694,true
22730100,7,7018,0.719,true
22730100,8,716054,0.818,false
22730100,9,7037,0.862,false
22730100,10,716057,0.873,false
22730120,1,7041,0.366,true
22730120,2,716051,0.427,true
22730120,3,716041,0.476,true
22730120,4,716044,0.509,true
22730120,5,716055,0.677,true
22730120,6,716056,0.694,true
22730120,7,7018,0.719,true
